id,current_rating,potential_rating,height,weight,preferred_foot,skill_moves,value,wage,ball_control,strength,long_shots_level
215279,67,68,182,80,Right,2,900,2.7,58,75,Good
198118,78,78,188,77,Right,2,11.000.000,40,72,80,Good
238157,62,75,180,67,Right,3,850,4.4,59,62,Good
190528,71,71,182,77,Right,3,575,5.4,67,74,Good
253049,63,63,172,69,Left,3,425,3.6,60,71,Excellent
254276,56,71,195,81,Right,1,275,1.3,10,53,Fair
170286,64,64,173,77,Left,2,350,2.1,61,72,Fair
234877,68,73,194,90,Left,1,1.300.000,2.2,18,63,Fair
189709,70,70,196,93,Right,2,1.000.000,12.5,63,91,Good
248255,55,65,186,86,Right,1,220,1.6,14,58,Fair
237758,67,73,182,72,Left,3,1.300.000,3.7,68,69,Good
242658,66,71,176,65,Left,3,1.100.000,1.3,59,56,Good
181339,64,64,180,74,Right,2,325,1.3,61,75,Good
241977,61,62,185,76,Right,3,325,1.3,58,52,Good
221376,67,67,187,79,Right,2,575,2.9,52,76,Good
186556,71,71,176,79,Right,4,1.400.000,9.9,75,73,Good
245037,72,85,182,79,Right,2,4.500.000,28,68,69,Fair
238507,71,79,182,75,Right,3,3.600.000,4.7,68,70,Fair
224524,70,72,190,80,Right,2,1.400.000,12,57,87,Fair
259014,62,68,176,67,Right,2,550,2.4,62,58,Good
190178,65,65,188,80,Right,2,550,1.3,61,80,Good
255934,66,75,189,82,Right,2,1.600.000,5.4,66,83,Good
220834,82,86,182,76,Left,4,39.000.000,145,86,61,Excellent
254333,65,81,177,67,Left,2,1.600.000,4.3,70,43,Good
228911,64,64,185,86,Right,2,525,1.4,56,81,Good
196940,64,64,188,83,Right,2,525,1.9,64,78,Good
184584,61,61,183,76,Left,2,275,1.8,59,71,Good
224031,77,77,185,85,Right,3,10.000.000,45,77,77,Excellent
181786,79,79,192,84,Right,3,4.900.000,18,73,84,Good
230422,74,74,176,76,Right,2,3.000.000,14,73,73,Good
200094,77,78,184,78,Right,3,,,76,75,Excellent
192450,65,65,185,80,Right,2,650,5.3,64,87,Good
202103,62,62,185,77,Right,2,250,2.1,42,77,Fair
220971,81,85,172,64,Right,4,32.000.000,85,88,57,Excellent
259151,57,63,178,71,Left,2,220,2.1,60,49,Good
224461,73,73,173,72,Right,3,3.000.000,40,69,65,Excellent
241998,52,59,180,70,Right,2,140,1.7,48,48,Good
241131,65,66,172,79,Right,2,650,3.6,64,52,Fair
220422,63,63,172,61,Right,3,425,4.1,64,43,Good
251832,54,63,184,78,Right,2,220,1.9,47,69,Good
193241,79,79,191,80,Right,1,,,30,64,Fair
255172,54,59,195,83,Right,2,150,2.2,50,75,Good
244299,53,69,176,62,Right,3,220,3.5,53,31,Fair
225270,68,75,182,82,Right,2,2.200.000,4.9,69,75,Good
258740,58,65,184,73,Right,2,350,1.9,54,64,Fair
255488,58,65,170,69,Right,2,350,1.6,55,55,Fair
230971,57,66,195,90,Right,1,300,1.3,18,54,Fair
231663,62,73,181,71,Right,3,800,1.7,65,60,Good
209935,68,68,196,86,Right,2,900,3,50,83,Fair
258890,56,71,185,76,Right,2,325,1.6,54,65,Good
205015,67,69,184,83,Right,2,1.100.000,4.4,61,66,Good
184707,66,66,193,75,Right,2,775,3.5,66,84,Good
247266,68,71,186,75,Right,2,1.300.000,3.3,63,73,Fair
259278,53,54,190,98,Right,1,60,1.3,15,70,Fair
226775,63,65,183,71,Right,3,550,1.6,67,67,Good
213591,69,69,177,77,Left,3,1.100.000,6.9,59,74,Good
240409,69,70,183,77,Left,2,1.200.000,6.2,52,71,Fair
216269,66,66,180,75,Left,2,675,1.3,63,67,Good
242434,66,85,185,68,Right,4,2.000.000,10.5,72,62,Good
200647,84,84,190,79,Left,4,30.500.000,80,88,74,Excellent
192283,64,64,187,79,Right,3,525,1.4,64,73,Good
201955,70,71,179,76,Left,3,1.500.000,16.5,65,76,Good
219466,72,77,173,64,Left,3,2.900.000,13,65,35,Good
251218,57,66,188,81,Right,1,300,1.3,19,55,Fair
244919,64,78,190,78,Right,2,1.200.000,1.3,63,57,Fair
216793,72,72,196,98,Left,3,2.200.000,12.5,71,90,Good
247636,60,63,183,77,Left,2,300,1.3,62,59,Good
242967,63,77,177,65,Right,2,1.100.000,11,62,67,Good
243675,67,81,202,85,Right,1,1.900.000,2.2,17,69,Fair
215015,73,73,183,76,Right,2,1.900.000,9.4,59,81,Fair
239480,61,70,177,73,Left,2,625,1.3,55,50,Fair
241648,64,64,190,86,Right,1,350,1.4,16,69,Fair
234748,70,73,195,82,Right,1,1.400.000,3.4,20,62,Fair
229879,66,68,188,79,Left,2,800,2.2,61,73,Fair
257266,69,69,172,64,Right,2,1.300.000,3.8,69,48,Good
189836,66,66,175,70,Left,2,650,3.1,60,70,Good
252064,71,78,190,86,Left,2,3.200.000,6.5,66,79,Good
176094,67,67,195,88,Right,1,300,2,20,71,Fair
221819,63,63,180,73,Left,3,425,2.5,58,65,Fair
257636,54,68,185,80,Left,2,220,1.3,47,63,Fair
256924,53,67,191,78,Right,1,170,1.3,18,61,Fair
236325,62,76,180,70,Left,2,825,5,57,56,Good
206269,70,70,178,76,Right,3,1.300.000,7.6,67,65,Good
252434,64,69,185,73,Right,3,775,1.3,63,75,Good
211955,68,68,183,82,Right,2,1.000.000,5,61,78,Good
179731,68,68,180,76,Left,3,1.100.000,5.1,70,72,Excellent
258039,65,68,190,82,Right,2,775,1.5,64,83,Good
225509,60,68,185,74,Right,2,500,2.8,60,68,Good
252121,66,67,174,73,Right,3,900,4.3,70,51,Good
236630,68,69,180,74,Right,3,1.300.000,5.3,71,73,Good
218298,70,74,187,71,Right,1,1.500.000,5.7,23,45,Fair
168435,84,84,192,80,Right,1,12.000.000,49,18,66,Fair
193187,63,63,165,61,Right,4,425,2.3,59,41,Good
206286,62,62,178,72,Left,2,325,2,60,61,Good
229896,69,74,182,74,Right,3,1.800.000,3.6,66,70,Good
252571,62,78,175,66,Right,3,900,1.3,61,37,Good
204311,80,83,190,95,Right,2,22.500.000,70,63,92,Good
257289,59,78,189,70,Right,2,525,1.5,56,72,Good
228784,56,65,178,75,Left,2,275,3.1,44,73,Fair
222389,66,72,185,68,Right,1,1.000.000,1.3,24,64,Fair
246162,55,66,179,65,Left,2,250,1.3,51,49,Fair
243360,66,79,180,80,Right,3,1.900.000,1.3,63,78,Excellent
258486,62,74,190,82,Right,2,775,4.3,46,68,Good
209523,76,77,175,75,Right,3,8.000.000,15.5,75,58,Good
236260,67,69,183,80,Right,3,900,4.1,65,71,Good
256861,56,70,171,65,Right,2,300,1.3,61,36,Good
202695,80,81,185,81,Right,2,19.000.000,55,68,82,Fair
232223,76,81,179,68,Left,3,9.500.000,49,72,72,Good
247323,57,66,185,84,Right,2,325,1.3,33,74,Fair
183187,73,73,179,73,Left,3,2.200.000,12.5,75,66,Excellent
216286,70,71,178,75,Right,3,1.600.000,3.4,71,77,Good
186385,70,70,175,75,Right,3,1.000.000,8.5,68,65,Good
193884,73,73,188,74,Left,3,2.700.000,21.5,74,70,Excellent
207497,67,67,178,64,Left,3,1.000.000,4.4,69,54,Good
256532,52,72,178,72,Right,2,200,1.3,54,37,Fair
248486,56,68,179,69,Right,2,325,1.3,60,52,Fair
232673,57,62,188,86,Right,1,180,2.8,14,59,Fair
229195,62,69,174,71,Right,3,675,1.3,70,48,Good
233961,61,69,176,68,Right,2,650,4.7,61,64,Good
177390,71,71,188,76,Left,4,475,3.3,74,72,Excellent
253360,65,68,177,63,Right,3,750,3.6,58,61,Good
256498,54,68,179,79,Right,2,210,1.3,45,62,Fair
226260,72,81,185,77,Right,2,4.400.000,8.7,60,70,Good
181010,65,65,170,65,Right,2,425,2.2,58,81,Good
238784,64,69,184,81,Right,2,725,1.3,62,78,Fair
256162,56,64,180,76,Right,2,275,1.6,29,61,Fair
252988,65,70,168,61,Right,2,900,3.1,70,64,Fair
238593,70,75,184,76,Right,2,1.900.000,6.7,65,68,Good
259080,59,59,180,75,Right,2,200,1.3,62,73,Good
254348,62,68,184,85,Left,2,500,2.4,47,82,Fair
202528,68,69,178,75,Left,2,1.200.000,4,65,66,Good
256375,53,56,185,77,Right,2,110,1.3,55,60,Good
234949,72,72,172,67,Left,3,2.200.000,7.6,74,56,Good
230459,70,70,173,65,Left,3,1.600.000,11.5,70,45,Good
190416,76,76,187,80,Right,2,6.000.000,24.5,73,79,Good
253177,65,84,178,73,Right,4,1.600.000,1.3,64,65,Excellent
238069,69,79,175,74,Right,2,2.600.000,6.2,67,71,Good
223625,67,67,188,73,Left,2,775,3.6,57,74,Fair
221618,74,78,184,80,Right,3,5.500.000,25.5,73,77,Excellent
242336,68,75,175,70,Right,3,2.200.000,6.1,70,31,Good
222937,66,75,175,75,Right,3,1.600.000,2.9,67,61,Excellent
257837,55,70,180,80,Left,2,250,1.3,49,73,Fair
254718,63,63,175,73,Right,2,375,3.1,63,58,Fair
200145,89,89,185,84,Right,2,81.500.000,280,79,91,Excellent
256725,58,80,170,63,Right,3,575,1.4,60,40,Good
202482,63,63,188,80,Right,3,275,2.2,62,63,Good
205347,71,72,176,76,Right,3,1.700.000,11,71,68,Good
253527,65,65,175,70,Left,2,650,4.4,69,70,Good
247134,55,66,191,84,Right,1,220,1.3,19,69,Fair
243177,62,70,182,71,Right,2,750,1.3,58,64,Good
222464,72,78,184,75,Right,1,2.700.000,9,26,62,Fair
201304,71,71,177,71,Left,3,1.700.000,18.5,73,73,Good
257564,62,73,173,70,Left,4,800,1.3,61,36,Good
255559,55,68,183,71,Right,2,275,1.3,55,55,Good
228069,67,70,172,76,Left,2,1.200.000,4.1,66,65,Good
228593,67,72,187,79,Right,3,1.300.000,5.9,66,67,Good
244348,65,72,176,67,Right,2,1.300.000,6.8,65,66,Fair
224949,75,86,174,74,Left,4,11.000.000,29.5,78,54,Good
209364,61,63,174,69,Left,2,325,1.3,57,64,Good
243527,62,76,180,74,Left,2,850,3.6,68,67,Good
236427,67,75,185,81,Right,3,2.100.000,1.7,74,72,Good
255109,63,70,174,67,Right,4,875,1.3,63,66,Good
191657,63,63,180,73,Left,3,350,1.3,63,65,Good
246725,62,62,183,83,Right,1,180,1.4,23,30,Fair
227236,76,82,184,78,Right,3,11.000.000,65,78,84,Good
204043,72,72,184,82,Right,2,1.800.000,9.4,64,74,Good
184843,64,64,185,81,Right,2,425,2.7,51,83,Good
199772,66,66,183,79,Right,3,750,4.8,66,70,Good
182094,65,65,183,76,Right,2,325,2.9,62,70,Good
246230,61,74,185,75,Right,3,725,1.3,62,72,Good
210450,75,78,188,84,Right,3,6.000.000,20,75,86,Excellent
243032,68,80,180,76,Left,3,2.600.000,7.6,73,63,Good
212197,71,74,188,81,Right,1,1.600.000,6.5,26,69,Fair
222521,70,72,193,92,Right,2,1.500.000,11,50,90,Fair
199288,71,71,185,80,Right,3,575,9.9,74,74,Good
206584,65,65,184,80,Right,2,625,1.3,60,71,Good
192997,63,63,187,84,Right,2,300,1.3,57,80,Fair
210000,65,65,174,65,Right,3,625,2.8,66,70,Good
247972,68,79,177,71,Left,3,2.400.000,3.2,69,61,Good
227689,68,70,175,75,Right,3,1.300.000,6,72,72,Good
128529,65,65,194,85,Left,1,110,2.6,23,59,Fair
258384,67,73,191,79,Right,2,1.300.000,4,55,74,Fair
215202,74,75,169,67,Right,4,4.500.000,14.5,75,49,Good
257071,59,72,174,69,Left,2,450,2.3,45,45,Fair
232521,62,69,193,85,Left,2,650,2.4,40,86,Fair
211241,80,80,170,65,Right,4,17.000.000,33,81,66,Good
247421,57,70,187,76,Right,2,325,1.3,57,77,Fair
242623,65,75,185,75,Right,2,1.300.000,1.3,54,74,Fair
236831,65,71,199,90,Left,3,1.000.000,4.5,71,77,Good
205202,66,68,186,80,Right,2,775,2.4,57,73,Fair
248384,61,78,189,74,Left,3,750,2.6,64,60,Good
247071,66,66,173,60,Right,3,625,4.5,68,52,Good
178767,66,66,194,90,Right,1,,,21,69,Fair
214413,68,69,175,68,Right,3,1.300.000,6.1,70,60,Good
246549,60,67,191,84,Right,2,400,3.1,56,65,Fair
210329,72,72,171,70,Left,3,2.200.000,11.5,75,54,Excellent
258557,64,73,188,74,Right,2,1.200.000,2,66,67,Good
231474,65,73,185,80,Right,1,1.300.000,3.4,17,58,Fair
233449,50,53,183,78,Right,2,45,1.5,44,57,Fair
229947,66,69,177,75,Right,3,1.100.000,2.8,69,68,Good
237959,64,67,180,71,Right,2,600,1.7,64,67,Good
255365,56,70,176,68,Right,2,325,1.8,63,55,Good
203505,74,75,174,76,Left,3,4.000.000,60,68,72,Good
257358,67,67,179,76,Right,4,900,3.1,65,73,Good
189908,75,77,187,84,Right,1,4.200.000,20,23,58,Fair
258107,58,75,183,71,Right,2,450,1.6,49,60,Fair
215081,66,66,165,62,Right,2,775,4.6,71,34,Good
228205,69,69,184,78,Left,2,850,6.7,63,71,Fair
255735,61,70,180,76,Right,2,675,2.2,58,62,Good
257708,49,55,181,77,Right,2,60,1.3,33,58,Fair
204690,67,67,179,79,Right,3,775,3.3,66,66,Good
234226,77,81,187,79,Right,2,11.500.000,12,61,74,Fair
254827,63,73,164,63,Right,3,1.000.000,1.7,64,30,Good
217546,78,78,184,79,Left,3,11.000.000,14.5,74,71,Good
220635,62,66,173,62,Left,2,525,2,63,56,Good
183955,70,70,178,77,Right,3,900,4,70,72,Excellent
199908,65,65,188,82,Right,3,650,1.6,64,87,Good
225964,73,84,179,70,Right,5,6.500.000,11,75,40,Good
187916,66,66,180,68,Left,2,550,1.3,61,57,Good
239947,61,71,179,78,Right,2,650,1.6,61,61,Good
251776,66,68,177,73,Left,2,875,3.9,66,66,Fair
232258,58,58,185,74,Right,2,180,2,58,71,Good
230265,69,69,192,90,Right,2,1.300.000,7.1,60,80,Good
254574,54,72,191,91,Right,2,250,1.3,43,80,Fair
208719,71,72,188,95,Right,1,1.400.000,6.2,24,80,Fair
163652,67,67,180,72,Left,2,300,1.3,49,67,Good
184269,62,62,188,78,Right,2,250,1.7,49,73,Fair
213155,56,62,191,71,Left,2,180,1.3,44,72,Fair
258804,56,66,175,70,Right,2,275,1.6,53,57,Fair
219558,69,70,180,69,Right,3,1.500.000,6.7,66,62,Good
232608,69,69,170,68,Right,3,1.200.000,3.1,71,61,Good
200283,64,64,177,76,Left,2,525,2.2,65,61,Good
192647,73,73,188,80,Right,3,2.300.000,15.5,78,85,Good
251326,69,80,183,76,Right,3,2.800.000,3.5,69,61,Good
207546,69,69,169,67,Right,3,1.200.000,3.9,67,68,Good
256119,61,75,181,70,Right,2,650,1.3,61,53,Good
200779,68,69,183,78,Left,2,1.300.000,5.2,62,84,Good
197445,84,84,180,78,Left,3,33.000.000,95,83,76,Excellent
205081,73,73,179,78,Right,3,2.700.000,9.4,73,76,Good
202744,67,67,173,61,Right,3,1.000.000,4.7,67,36,Good
248107,68,79,180,75,Right,2,2.300.000,2.4,62,70,Good
221024,69,75,191,88,Right,2,1.800.000,4.6,63,77,Fair
205594,69,69,189,77,Right,3,1.300.000,4.1,71,74,Good
221531,68,72,190,80,Right,1,1.200.000,11,25,67,Fair
239802,55,64,175,70,Right,3,250,1.3,56,48,Good
259203,56,65,180,78,Right,2,275,1.3,48,57,Fair
251633,62,76,172,64,Right,3,850,1.3,59,56,Fair
201884,75,75,179,77,Left,4,4.900.000,43,77,60,Excellent
230320,74,74,188,85,Right,1,3.100.000,5.5,21,81,Fair
202601,71,71,188,80,Right,3,1.400.000,26,70,71,Good
121134,71,71,189,88,Right,1,45,7.3,14,70,Fair
248042,57,73,175,70,Left,2,375,1.3,54,56,Good
235572,65,73,196,73,Right,2,1.300.000,1.3,53,81,Fair
258941,59,62,178,75,Left,2,275,1.3,60,55,Good
213010,70,70,174,66,Right,3,1.300.000,9.4,66,72,Good
235088,72,76,173,68,Right,3,2.700.000,11,65,66,Good
113045,71,71,187,83,Right,3,575,8.2,66,84,Excellent
231862,69,69,177,76,Right,3,1.300.000,8.2,67,65,Good
197853,80,80,174,74,Right,3,18.500.000,75,79,73,Good
234733,59,69,172,76,Right,3,450,1.5,57,59,Good
204385,76,76,181,80,Right,3,6.500.000,11.5,74,84,Excellent
211884,57,57,177,73,Left,2,150,1.3,63,63,Good
240921,65,74,172,70,Right,2,1.300.000,1.7,58,61,Fair
239101,59,65,199,94,Right,1,275,1.3,10,78,Fair
212251,63,68,195,88,Right,2,550,3,38,91,Fair
215594,67,67,174,70,Left,2,775,2.9,62,76,Good
258412,61,68,188,84,Right,2,550,1.3,40,73,Fair
122718,63,63,193,89,Right,1,9,1.3,23,69,Fair
255670,57,66,182,71,Right,2,325,1.8,55,51,Fair
254962,54,63,191,93,Right,1,190,1.3,14,74,Fair
241263,61,76,178,70,Right,2,725,9,64,45,Good
258042,58,70,190,81,Right,2,400,1.8,42,69,Fair
165769,74,74,186,79,Right,1,100,8.6,22,64,Fair
212601,60,63,184,87,Right,2,300,1.6,59,80,Good
193113,64,64,178,73,Right,3,425,1.4,66,57,Good
210112,70,73,172,68,Right,4,1.900.000,10.5,70,39,Excellent
209333,67,67,185,74,Right,1,625,2.9,26,60,Fair
222063,62,62,172,73,Right,2,300,1.3,62,51,Good
258296,51,66,175,71,Right,3,130,1.4,45,55,Good
188421,69,69,173,71,Right,2,1.100.000,5.1,60,68,Good
202986,71,71,177,72,Right,3,1.300.000,5.6,70,72,Good
233222,71,82,176,70,Right,3,3.800.000,14,68,72,Good
252731,51,69,175,69,Right,2,130,1.3,53,45,Good
217287,72,76,186,73,Right,3,2.900.000,9.4,71,63,Excellent
257533,71,77,182,74,Right,2,2.300.000,8.5,68,72,Good
201353,64,65,185,78,Right,1,450,1.3,18,53,Fair
188071,66,66,170,64,Left,3,775,1.3,67,52,Good
236020,66,74,184,80,Right,2,1.600.000,1.4,58,72,Fair
228897,68,68,182,75,Right,2,900,2.4,62,65,Good
211703,71,71,180,75,Right,3,775,14,71,62,Excellent
243989,72,72,185,81,Right,3,1.900.000,7,70,76,Good
208522,73,76,190,81,Left,2,3.100.000,11.5,57,76,Good
224508,70,70,182,77,Right,3,1.400.000,9.9,70,67,Good
214014,68,68,171,67,Left,4,1.100.000,6.4,70,59,Good
238481,58,67,176,64,Right,2,400,3.1,60,60,Good
259192,62,69,196,80,Right,2,750,2.4,61,81,Good
256267,58,67,178,75,Right,2,375,1.3,60,56,Good
189725,75,75,175,67,Right,3,4.900.000,16,75,61,Excellent
169571,63,63,176,79,Right,3,275,3.1,65,68,Good
232576,66,66,180,70,Right,2,625,1.4,63,68,Good
219626,70,71,173,63,Right,3,1.500.000,8.6,73,49,Good
224158,77,84,185,70,Right,3,19.000.000,39,80,79,Good
247476,64,71,180,77,Right,2,1.000.000,1.4,64,63,Excellent
236535,65,72,184,81,Left,2,1.300.000,1.5,67,74,Good
200954,67,67,186,75,Right,3,1.000.000,7.9,68,64,Good
147970,68,68,188,84,Left,1,25,1.8,23,51,Fair
232825,62,63,178,68,Right,2,425,1.3,63,58,Good
182493,85,85,187,78,Right,2,15.500.000,49,74,85,Good
258629,55,67,178,72,Right,2,275,1.3,60,56,Good
241058,57,58,178,70,Right,2,170,1.3,50,68,Good
258783,65,72,178,70,Right,2,1.300.000,2,60,60,Good
222576,67,74,180,70,Right,3,1.700.000,2.7,69,64,Fair
257476,55,55,177,74,Right,2,110,1.9,59,61,Good
236165,68,68,168,62,Right,3,1.300.000,4.4,67,30,Good
234158,66,72,182,72,Right,3,1.300.000,3.3,68,70,Good
152621,64,64,188,83,Right,2,170,1.3,55,82,Good
246267,66,78,189,75,Right,1,1.600.000,2,36,40,Fair
162297,73,73,191,82,Left,1,475,40,21,45,Fair
254173,62,73,184,77,Right,2,750,1.8,71,67,Good
230398,70,70,188,88,Right,2,1.300.000,12,68,88,Good
203801,72,72,178,80,Right,2,725,10.5,68,73,Excellent
245298,78,78,182,79,Left,2,,,62,81,Good
244870,55,67,178,72,Right,3,275,1.3,55,52,Good
221589,58,58,180,72,Right,3,200,1.3,57,58,Fair
224271,74,74,181,69,Right,4,4.000.000,23,74,54,Good
245762,68,82,181,76,Right,3,2.600.000,7.7,67,67,Good
211095,63,64,191,88,Right,2,500,2.5,62,87,Good
240130,80,87,186,78,Right,2,36.000.000,105,71,77,Good
216750,69,71,188,84,Right,1,1.100.000,4.9,22,62,Fair
238602,57,71,173,72,Right,2,350,4.9,62,66,Good
239910,61,68,180,79,Right,2,600,2.2,59,61,Good
251721,60,60,180,76,Left,2,,,61,51,Good
250833,62,69,187,80,Right,2,700,1.7,56,61,Fair
255762,57,73,180,70,Right,2,375,1.3,58,61,Good
244489,69,76,188,85,Left,2,2.300.000,3.1,64,84,Good
240999,64,67,184,81,Right,2,700,2.2,61,74,Good
239443,60,72,174,72,Right,2,525,1.4,55,64,Fair
231073,68,72,194,85,Right,1,1.300.000,9.9,21,70,Fair
235899,75,81,177,76,Right,2,7.500.000,26.5,65,79,Fair
193001,68,68,178,73,Right,3,450,2,70,61,Good
229910,63,74,189,83,Left,3,1.000.000,2.8,67,72,Good
197941,64,64,175,70,Right,3,450,1.3,63,60,Good
204297,64,65,188,77,Right,2,550,3.9,54,79,Good
241721,74,83,188,81,Right,4,8.500.000,23,79,76,Good
210684,63,66,180,75,Left,2,525,1.3,51,61,Fair
239013,55,65,175,75,Right,2,250,1.3,52,59,Good
244523,68,81,182,74,Left,3,2.500.000,3.9,66,68,Good
187042,68,68,183,76,Right,3,1.100.000,3.2,64,76,Good
201095,82,82,188,85,Right,1,13.500.000,14,20,59,Fair
231423,71,77,175,75,Right,3,2.500.000,7.5,72,63,Good
258015,65,78,187,80,Right,2,1.500.000,3.2,60,72,Good
215193,75,78,169,70,Right,3,6.000.000,16,75,56,Excellent
239506,63,70,187,80,Right,2,800,9.4,44,76,Fair
245518,55,63,174,64,Right,2,250,1.9,54,45,Good
211345,60,67,177,76,Right,3,400,2.1,60,59,Fair
183781,70,70,188,85,Left,2,1.000.000,9.4,66,83,Good
178233,69,69,183,78,Right,3,1.000.000,8.5,73,73,Good
198067,70,70,180,74,Left,3,1.300.000,6.9,69,75,Good
205756,72,75,188,82,Left,3,2.400.000,18,68,77,Good
253136,60,74,185,82,Left,2,500,1.6,52,63,Good
190457,65,65,185,84,Right,3,650,1.6,65,76,Good
230418,65,65,175,71,Right,2,650,3.1,56,52,Good
200104,88,88,183,78,Right,4,87.500.000,180,87,64,Excellent
229269,64,72,180,70,Right,2,1.200.000,2.2,64,56,Good
257876,63,77,179,70,Right,2,1.000.000,2.8,65,61,Good
208534,70,74,189,90,Right,2,1.800.000,37,62,78,Fair
198437,69,69,178,71,Right,3,1.300.000,7.2,69,71,Good
245148,68,69,170,68,Right,3,1.300.000,6.1,69,57,Good
179971,66,66,188,90,Right,3,775,5.2,62,87,Good
228881,76,81,176,70,Right,3,9.500.000,24.5,71,58,Good
169588,80,80,188,77,Right,2,12.000.000,70,71,78,Fair
253566,57,60,179,83,Right,2,200,2.6,55,84,Good
229793,71,80,193,91,Right,3,3.800.000,8.4,72,80,Good
215756,66,70,181,70,Left,3,1.000.000,11,69,68,Good
212093,63,63,175,78,Right,3,,,69,58,Good
252727,55,70,178,73,Right,2,250,1.3,50,56,Good
218164,69,69,177,82,Right,2,625,6.7,63,88,Fair
257175,58,71,186,82,Right,2,400,1.3,36,66,Fair
236466,72,79,179,70,Right,3,4.000.000,18.5,71,63,Good
258280,63,70,185,74,Right,3,850,1.8,63,60,Good
220048,72,79,193,77,Right,1,3.600.000,6.8,21,65,Fair
247876,62,78,182,70,Right,3,875,1.3,66,56,Good
246764,70,81,169,68,Right,3,3.000.000,8.6,72,58,Good
239269,65,77,173,72,Left,2,1.400.000,1.5,62,61,Fair
218534,74,75,184,78,Right,4,4.400.000,25,75,68,Good
228182,73,73,191,86,Right,1,,,21,83,Fair
252377,51,70,181,67,Right,2,130,1.3,60,42,Fair
210411,80,83,172,71,Right,4,25.000.000,15.5,85,58,Good
236173,66,66,175,71,Left,3,875,6.2,70,60,Excellent
176368,66,66,179,72,Right,2,300,1.5,64,62,Good
232999,76,85,175,72,Right,3,14.500.000,25.5,71,68,Good
258795,57,68,184,70,Right,3,325,1.3,60,50,Good
222560,74,74,170,66,Right,3,,,76,67,Good
243073,50,51,186,78,Right,1,30,1.3,19,52,Fair
247933,60,77,180,73,Right,2,575,1.8,59,56,Good
218471,70,70,174,66,Left,3,1.300.000,3.1,73,70,Good
257030,59,79,180,72,Right,2,550,1.3,62,55,Good
200942,59,62,188,90,Right,1,190,1.3,26,64,Fair
188572,64,64,170,64,Right,2,525,2.4,73,46,Good
215243,67,67,172,72,Right,3,900,4.5,69,58,Good
229286,69,75,180,70,Right,3,2.000.000,7.6,68,48,Good
218922,65,70,168,64,Right,2,900,2.2,63,38,Good
253073,68,76,193,75,Right,2,2.200.000,1.8,62,76,Good
257899,61,70,176,69,Left,3,650,1.4,66,50,Good
232560,60,60,187,77,Right,1,70,1.3,13,61,Fair
237762,64,64,166,59,Right,3,500,1.3,65,33,Good
236870,63,69,181,77,Right,2,625,2.2,62,64,Fair
256271,65,66,190,81,Right,2,,,59,70,Good
259184,67,77,175,68,Right,2,2.100.000,8.3,70,43,Good
243970,59,68,175,70,Right,3,450,1.9,64,40,Good
238497,69,75,181,75,Right,3,2.000.000,8.2,70,63,Good
226523,68,73,187,83,Right,2,1.400.000,2.6,52,84,Fair
247030,76,79,172,66,Right,3,8.500.000,15.5,76,69,Excellent
219260,65,69,193,89,Right,1,700,2.7,19,78,Fair
205243,71,71,191,85,Right,2,1.400.000,13.5,50,90,Fair
177129,70,70,184,80,Right,2,500,12,59,78,Good
257933,47,53,174,68,Right,2,60,1.3,45,43,Fair
237332,63,64,176,72,Right,2,525,2.9,62,61,Good
233408,58,70,192,80,Right,2,450,1.6,57,74,Good
205869,71,71,173,69,Right,3,1.800.000,6.4,70,50,Good
158543,68,68,178,72,Right,3,350,12.5,68,70,Good
201083,67,67,178,72,Right,3,900,2.8,65,65,Good
225026,64,69,184,73,Right,2,725,1.3,59,74,Fair
217157,55,55,177,74,Right,2,30,1.3,58,54,Fair
241737,68,79,188,79,Left,3,2.300.000,2.4,64,73,Good
242818,63,72,186,80,Right,1,825,3,18,45,Fair
257319,61,80,181,62,Right,2,750,1.3,61,37,Good
235925,66,74,190,88,Right,1,1.400.000,3,15,73,Fair
194678,62,62,191,90,Left,2,300,3.2,45,81,Fair
191180,77,77,187,78,Right,4,7.500.000,43,82,56,Excellent
228614,69,72,185,77,Left,3,1.600.000,7.6,68,66,Good
203544,71,71,175,68,Left,3,1.300.000,5.2,67,60,Good
229906,80,85,178,79,Left,4,29.000.000,55,80,59,Excellent
246158,55,71,187,78,Right,1,275,1.3,24,52,Fair
258146,59,59,188,83,Left,2,170,1.3,34,68,Fair
209519,76,79,181,78,Left,3,9.000.000,29.5,74,80,Good
201129,69,69,177,69,Right,3,1.300.000,4.7,68,60,Good
230224,75,75,192,91,Right,2,4.900.000,8.1,63,91,Good
250825,55,73,177,68,Right,2,300,1.3,53,41,Good
251737,53,54,171,65,Left,2,,,55,40,Fair
239906,57,71,185,75,Right,2,350,1.3,58,63,Good
259307,63,80,180,76,Right,2,1.000.000,1.3,65,65,Fair
247319,51,71,180,66,Left,2,140,1.3,50,53,Good
245324,78,78,176,75,Right,4,,,75,68,Excellent
216746,64,65,188,81,Right,2,550,1.3,54,80,Good
162901,65,65,196,92,Right,1,70,1.3,32,59,Fair
256508,58,73,176,73,Right,2,425,1.3,57,44,Good
235026,70,78,171,69,Left,3,3.100.000,5.1,67,48,Fair
207507,71,72,188,80,Right,3,2.000.000,5.4,73,86,Good
258845,50,64,178,75,Left,2,100,1.3,49,55,Good
223058,76,77,182,74,Right,3,,,79,59,Excellent
240576,66,67,162,64,Right,3,900,4.3,65,32,Good
